name,id_name,2024-10-31
SenseChat,sensechat-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false,1.7999999999999998
SenseChat-128K,sensechat-unknown-unknown-unknown-unknown-unknown-128-unknown-false,9.0
SenseChat-32K,sensechat-unknown-unknown-unknown-unknown-unknown-32-unknown-false,5.3999999999999995
SenseChat-5,sensechat-unknown-unknown-5-unknown-unknown-unknown-unknown-false,15.0
SenseChat-5-Cantonais,sensechat-unknown-cantonais-5-unknown-unknown-unknown-unknown-false,4.05
SenseChat-Character,sensechat-character-unknown-unknown-unknown-unknown-unknown-unknown-false,1.7999999999999998
SenseChat-Character-Pro,sensechat-character-pro-unknown-unknown-unknown-unknown-unknown-false,2.25
SenseChat-Turbo,sensechat-unknown-turbo-unknown-unknown-unknown-unknown-unknown-false,0.75
SenseChat-Vision,sensechat-unknown-vision-unknown-unknown-unknown-unknown-unknown-false,
