name,id_name,2024-10-31
SenseChat-Character-Pro,sensechat-character-pro-unknown-unknown-unknown-unknown-unknown-false,
SenseChat-Character,sensechat-character-unknown-unknown-unknown-unknown-unknown-unknown-false,
SenseChat-5-Cantonais,sensechat-unknown-cantonais-5-unknown-unknown-unknown-unknown-false,
SenseChat-Turbo,sensechat-unknown-turbo-unknown-unknown-unknown-unknown-unknown-false,
SenseChat-5,sensechat-unknown-unknown-5-unknown-unknown-unknown-unknown-false,
SenseChat-128K,sensechat-unknown-unknown-unknown-unknown-unknown-128-unknown-false,
SenseChat-32K,sensechat-unknown-unknown-unknown-unknown-unknown-32-unknown-false,
SenseChat,sensechat-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false,
SenseChat-Vision,sensechat-unknown-vision-unknown-unknown-unknown-unknown-unknown-false,
