name,id_name,2024-10-31
SenseChat-Character-Pro,sensechat-character-pro-unknown-unknown-unknown-unknown-unknown-false,2.25
SenseChat-Character,sensechat-character-unknown-unknown-unknown-unknown-unknown-unknown-false,1.7999999999999998
SenseChat-5-Cantonais,sensechat-unknown-cantonais-5-unknown-unknown-unknown-unknown-false,4.05
SenseChat-Turbo,sensechat-unknown-turbo-unknown-unknown-unknown-unknown-unknown-false,0.3
SenseChat-5,sensechat-unknown-unknown-5-unknown-unknown-unknown-unknown-false,6.0
SenseChat-128K,sensechat-unknown-unknown-unknown-unknown-unknown-128-unknown-false,9.0
SenseChat-32K,sensechat-unknown-unknown-unknown-unknown-unknown-32-unknown-false,5.4
SenseChat,sensechat-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false,1.7999999999999998
SenseChat-Vision,sensechat-unknown-vision-unknown-unknown-unknown-unknown-unknown-false,
