name,2024-10-31
eleutherai/pythia-410m,0.5
eleutherai/pythia-70m,0.5
hf-internal-testing/tiny-random-gpt2,0.5
meta-llama/llama-2-13b-chat-hf,0.5
meta-llama/llama-2-7b-chat-hf,0.5
meta-llama/llama-2-7b-hf,0.5
meta-llama/meta-llama-3-8b-instruct,0.5
meta-llama/meta-llama-3.1-8b-instruct,0.5
microsoft/phi-2,0.5
microsoft/phi-3-mini-4k-instruct,0.5
mistralai/mistral-7b-instruct-v0.1,0.5
mistralai/mistral-7b-instruct-v0.2,0.5
mistralai/mistral-7b-instruct-v0.3,0.5
qwen/qwen2-7b-instruct,0.5
