name,id_name,2024-06-18,2024-07-03,2024-08-26,2024-09-27,2024-10-21
"Stable Diffusion XL 1.0 (100 steps, 1024x1024)",stablediffusion-xl-unknown-1-1024x1024-100-false-unknown-false,17.5,17.5,17.5,,
"OpenAI DALL·E 3  (25 steps, 512x512)",dalle-unknown-unknown-3-512x512-25-false-unknown-false,0.35000000000000003,,,,
"OpenAI DALL·E 3  (25 steps, 1024x1024)",dalle-unknown-unknown-3-1024x1024-25-false-unknown-false,3.5000000000000004,,,,
"OpenAI DALL·E 3  (50 steps, 512x512)",dalle-unknown-unknown-3-512x512-50-false-unknown-false,0.7000000000000001,,,,
"OpenAI DALL·E 3  (50 steps, 1024x1024)",dalle-unknown-unknown-3-1024x1024-50-false-unknown-false,7.000000000000001,,,,
"OpenAI DALL·E 3  (75 steps, 512x512)",dalle-unknown-unknown-3-512x512-75-false-unknown-false,1.225,,,,
"OpenAI DALL·E 3 (75 steps, 1024x1024)",dalle-unknown-unknown-3-1024x1024-75-false-unknown-false,12.25,,,,
"OpenAI DALL·E 3  (100 steps, 512x512)",dalle-unknown-unknown-3-512x512-100-false-unknown-false,1.7500000000000002,,,,
"OpenAI DALL·E 3  (100 steps, 1024x1024)",dalle-unknown-unknown-3-1024x1024-100-false-unknown-false,17.5,,,,
"OpenAI DALL·E 3 (25 steps, 512x512)",dalle-unknown-unknown-3-512x512-25-false-unknown-false,0.35000000000000003,,,,
DALL·E 3 Standard (256x256),dalle-unknown-unknown-3-256x256-unknown-False,,5.6000000000000005,5.6000000000000005,,
DALL·E 3 Standard (512x512),dalle-unknown-unknown-3-512x512-unknown-False,,6.3,6.3,,
DALL·E 3 Standard (1024x1024),dalle-unknown-unknown-3-1024x1024-unknown-False,,14.000000000000002,14.000000000000002,,
DALL·E 3 HD (1024x1024),dalle-unknown-unknown-3-1024x1024-unknown-True,,28.000000000000004,28.000000000000004,,
DALL·E 3 HD (1024x1792),dalle-unknown-unknown-3-1024x1792-unknown-True,,42.0,42.0,,
DALL·E 2 (256x256),dalle-unknown-unknown-2-256x256-unknown-False,,5.6000000000000005,5.6000000000000005,,
DALL·E 2 (512x512),dalle-unknown-unknown-2-512x512-unknown-False,,6.3,6.3,,
DALL·E 2 (1024x1024),dalle-unknown-unknown-2-1024x1024-unknown-False,,14.000000000000002,14.000000000000002,,
"Stable Diffusion 1.5 (25 steps, 512x512)",stablediffusion-unknown-unknown-1.5-512x512-25-false-unknown-false,,0.35000000000000003,0.35000000000000003,,
"Stable Diffusion 1.5 (25 steps, 1024x1024)",stablediffusion-unknown-unknown-1.5-1024x1024-25-false-unknown-false,,3.5000000000000004,3.5000000000000004,,
"Stable Diffusion 1.5 (50 steps, 512x512)",stablediffusion-unknown-unknown-1.5-512x512-50-false-unknown-false,,0.7000000000000001,0.7000000000000001,,
"Stable Diffusion 1.5 (50 steps, 1024x1024)",stablediffusion-unknown-unknown-1.5-1024x1024-50-false-unknown-false,,7.000000000000001,7.000000000000001,,
"Stable Diffusion 1.5 (75 steps, 512x512)",stablediffusion-unknown-unknown-1.5-512x512-75-false-unknown-false,,1.225,1.225,,
"Stable Diffusion 1.5 (75 steps, 1024x1024)",stablediffusion-unknown-unknown-1.5-1024x1024-75-false-unknown-false,,12.25,12.25,,
"Stable Diffusion 1.5 (100 steps, 512x512)",stablediffusion-unknown-unknown-1.5-512x512-100-false-unknown-false,,1.7500000000000002,1.7500000000000002,,
